file_path,category_urdu,category_english,text_sample
2022\10\20250618_125740_اردو شاعری میں تصوف کی رنگارنگی_  نظیر احمد گنائی.txt,سیاست,politics,"Title: اردو شاعری میں تصوف کی رنگارنگی:  نظیر احمد گنائی

Published: -اکتوبر 10, 2022
Author: 

====..."
2022\10\20250618_125742_رومانیت اور اردو افسانہ_ عروسہ فاروق.txt,سیاست,politics,"Title: رومانیت اور اردو افسانہ: عروسہ فاروق

Published: -اکتوبر 10, 2022
Author: 

=================..."
2022\10\20250618_125744_رومانیت اور اردو افسانہ_ عروسہ فاروق.txt,سیاست,politics,"Title: رومانیت اور اردو افسانہ: عروسہ فاروق

Published: -اکتوبر 10, 2022
Author: 

=================..."
2022\10\20250618_125801_کبیر اور ان کے نظریات_ محمد منور عالم.txt,سیاست,politics,"Title: کبیر اور ان کے نظریات: محمد منور عالم

Published: -اکتوبر 06, 2022
Author: 
Original URL: htt..."
2022\10\20250618_125801_گئودان اور اڑیہ ناول چھو مانڑو ا_ٹھو گونٹھو کا تقا.txt,سیاست,politics,"Title: گئودان اور اڑیہ ناول چھو مانڑو آٹھو گونٹھو کا تقابلی تجزیہ: صلاح الدین شاہ

Published: -اکتو..."
2022\10\20250618_125801_گورو روی داس کے افکار ونظریات کی عصری معنویت_ مول .txt,سیاست,politics,"Title: گورو روی داس کے افکار ونظریات کی عصری معنویت: مول راج

Published: -اکتوبر 07, 2022
Author: 
O..."
2022\10\20250618_125803_گئودان اور اڑیہ ناول چھو مانڑو ا_ٹھو گونٹھو کا تقا.txt,سیاست,politics,"Title: گئودان اور اڑیہ ناول چھو مانڑو آٹھو گونٹھو کا تقابلی تجزیہ: صلاح الدین شاہ

Published: -اکتو..."
2022\10\20250618_125805_گئودان اور اڑیہ ناول چھو مانڑو ا_ٹھو گونٹھو کا تقا.txt,سیاست,politics,"Title: گئودان اور اڑیہ ناول چھو مانڑو آٹھو گونٹھو کا تقابلی تجزیہ: صلاح الدین شاہ

Published: -اکتو..."
2022\10\20250618_125806_گورو روی داس کے افکار ونظریات کی عصری معنویت_ مول .txt,سیاست,politics,"Title: گورو روی داس کے افکار ونظریات کی عصری معنویت: مول راج

Published: -اکتوبر 07, 2022
Author: 

..."
2022\10\20250618_125807_گورو روی داس کے افکار ونظریات کی عصری معنویت_ مول .txt,سیاست,politics,"Title: گورو روی داس کے افکار ونظریات کی عصری معنویت: مول راج

Published: -اکتوبر 07, 2022
Author: 

..."
2022\10\20250618_125809_کبیر اور ان کے نظریات_ محمد منور عالم.txt,سیاست,politics,"Title: کبیر اور ان کے نظریات: محمد منور عالم

Published: -اکتوبر 06, 2022
Author: 

================..."
2022\10\20250618_125811_کبیر اور ان کے نظریات_ محمد منور عالم.txt,سیاست,politics,"Title: کبیر اور ان کے نظریات: محمد منور عالم

Published: -اکتوبر 06, 2022
Author: 

================..."
2022\10\20250618_125828_مشہور عمارتیں_ قریشی ابوعامر حسن.txt,سیاست,politics,"Title: مشہور عمارتیں: قریشی ابوعامر حسن

Published: -اکتوبر 04, 2022
Author: 
Original URL: https://..."
2022\10\20250618_125828_مصحفی اور اس کا امروہہ پن_ رئیس احمد فراہی.txt,سیاست,politics,"Title: مصحفی اور اس کا امروہہ پن: رئیس احمد فراہی

Published: -اکتوبر 03, 2022
Author: 
Original URL..."
2022\10\20250618_125828_وامق جونپوری کی غزل گوئی_  ڈاکٹر اسود گوہر.txt,سیاست,politics,"Title: وامق جونپوری کی غزل گوئی:  ڈاکٹر اسود گوہر

Published: -اکتوبر 04, 2022
Author: 
Original URL..."
2022\10\20250618_125830_مشہور عمارتیں_ قریشی ابوعامر حسن.txt,سیاست,politics,"Title: مشہور عمارتیں: قریشی ابوعامر حسن

Published: -اکتوبر 04, 2022
Author: 

=====================..."
2022\10\20250618_125832_مشہور عمارتیں_ قریشی ابوعامر حسن.txt,سیاست,politics,"Title: مشہور عمارتیں: قریشی ابوعامر حسن

Published: -اکتوبر 04, 2022
Author: 

=====================..."
2022\10\20250618_125834_وامق جونپوری کی غزل گوئی_  ڈاکٹر اسود گوہر.txt,سیاست,politics,"Title: وامق جونپوری کی غزل گوئی:  ڈاکٹر اسود گوہر

Published: -اکتوبر 04, 2022
Author: 

===========..."
2022\10\20250618_125835_وامق جونپوری کی غزل گوئی_  ڈاکٹر اسود گوہر.txt,سیاست,politics,"Title: وامق جونپوری کی غزل گوئی:  ڈاکٹر اسود گوہر

Published: -اکتوبر 04, 2022
Author: 

===========..."
2022\10\20250618_125837_مصحفی اور اس کا امروہہ پن_ رئیس احمد فراہی.txt,سیاست,politics,"Title: مصحفی اور اس کا امروہہ پن: رئیس احمد فراہی

Published: -اکتوبر 03, 2022
Author: 

===========..."
2022\10\20250618_125839_مصحفی اور اس کا امروہہ پن_ رئیس احمد فراہی.txt,سیاست,politics,"Title: مصحفی اور اس کا امروہہ پن: رئیس احمد فراہی

Published: -اکتوبر 03, 2022
Author: 

===========..."
2022\11\20250618_114941_مقدس دیوانگی کی مثال میرا بائی_ حقانی القاسمی.txt,سیاست,politics,"Title: مقدس دیوانگی کی مثال میرا بائی: حقانی القاسمی

Published: -نومبر 28, 2022
Author: 
Original U..."
2022\11\20250618_114941_نواب یوسف علی خاں ناظم کے شعری کمالات_ رضیہ پروین.txt,سیاست,politics,"Title: نواب یوسف علی خاں ناظم کے شعری کمالات: رضیہ پروین

Published: -نومبر 29, 2022
Author: 
Origin..."
2022\11\20250618_114945_رنگا رنگ کہانیوں کے خالق_ شبیر احمد.txt,سیاست,politics,"Title: رنگا رنگ کہانیوں کے خالق: شبیر احمد

Published: -نومبر 25, 2022
Author: 
Original URL: https:..."
2022\11\20250618_114945_شہریوں کے حقوق کے تحفظ کے ساتھ ملکی اتحاد کے قیام .txt,سیاست,politics,Title: شہریوں کے حقوق کے تحفظ کے ساتھ ملکی اتحاد کے قیام میں آئینِ ہند کا کردار غیر معمولی: پروفیسر ...
2022\11\20250618_114945_قیصر شمیم کی شاعری کی مخصوص لفظیات_ مشتاق اعظمی.txt,سیاست,politics,"Title: قیصر شمیم کی شاعری کی مخصوص لفظیات: مشتاق اعظمی

Published: -نومبر 28, 2022
Author: 
Original..."
2022\11\20250618_114949_ماہیا_ ثلاثی اور تروینی ایک جائزہ_ شیخ احراراحمد.txt,سیاست,politics,"Title: ماہیا، ثلاثی اور تروینی ایک جائزہ: شیخ احراراحمد

Published: -نومبر 24, 2022
Author: 
Origina..."
2022\11\20250618_114953_ادب کے سفیر_ مدن لال منچندہ_ سی موہن.txt,سیاست,politics,"Title: ادب کے سفیر: مدن لال منچندہ: سی موہن

Published: -نومبر 23, 2022
Author: 
Original URL: https..."
2022\11\20250618_114953_داستان کی اسطوری فضا اور تخلیقی عمل_ زاہد ندیم احس.txt,سیاست,politics,"Title: داستان کی اسطوری فضا اور تخلیقی عمل: زاہد ندیم احسن

Published: -نومبر 23, 2022
Author: 
Orig..."
2022\11\20250618_114953_چکبست کے شخصی مرثیے_ اسماعیل خان.txt,سیاست,politics,"Title: چکبست کے شخصی مرثیے: اسماعیل خان

Published: -نومبر 23, 2022
Author: 
Original URL: https://n..."
2022\11\20250618_114958_آشفتہ چنگیزی کی غزلیہ شاعری کا تنقیدی جائزہ.txt,سیاست,politics,"Title: آشفتہ چنگیزی کی غزلیہ شاعری کا تنقیدی جائزہ

Published: -نومبر 18, 2022
Author: 
Original URL..."
2022\11\20250618_114958_اردو میں سائنسی ادب اور عصری تقاضے_ محمد افروز عال.txt,سیاست,politics,"Title: اردو میں سائنسی ادب اور عصری تقاضے: محمد افروز عالم

Published: -نومبر 22, 2022
Author: 
Orig..."
2022\11\20250618_114958_ندرت خیال کا شاعر شبنم گورکھپوری_عبدالرحمن.txt,سیاست,politics,"Title: ندرت خیال کا شاعر شبنم گورکھپوری:عبدالرحمن

Published: -نومبر 21, 2022
Author: 
Original URL:..."
2022\11\20250618_115002_عربی زبان کے مایہ ناز استاذ پروفیسر محمدراشدندوی_ .txt,سیاست,politics,"Title: عربی زبان کے مایہ ناز استاذ پروفیسر محمدراشدندوی: عبدالماجد قاضی

Published: -نومبر 16, 2022
..."
2022\11\20250618_115002_ندوۃ المصنفین اور اس کامشہور رسالہ برہان_ محمد سرا.txt,سیاست,politics,"Title: ندوۃ المصنفین اور اس کامشہور رسالہ برہان: محمد سراج الدین

Published: -نومبر 17, 2022
Author:..."
2022\11\20250618_115002_ڈاکٹر محی الدین قادری زور اور سب رس کی ادبی خدمات.txt,سیاست,politics,"Title: ڈاکٹر محی الدین قادری زور اور سب رس کی ادبی خدمات

Published: -نومبر 15, 2022
Author: 
Origin..."
2022\11\20250618_115007_اخترالایمان کی شاعری کا موضوعاتی مطالعہ_ یوسف رامپ.txt,سیاست,politics,"Title: اخترالایمان کی شاعری کا موضوعاتی مطالعہ: یوسف رامپوری

Published: -نومبر 15, 2022
Author: 
Or..."
2022\11\20250618_115007_ایسے تھے نصرت ظہیر_ محمد اکرام.txt,سیاست,politics,"Title: ایسے تھے نصرت ظہیر: محمد اکرام

Published: -نومبر 11, 2022
Author: 
Original URL: https://ncp..."
2022\11\20250618_115007_کوٹہ کا علمی وادبی پس منظر_ محمد فہیم الدین.txt,سیاست,politics,"Title: کوٹہ کا علمی وادبی پس منظر: محمد فہیم الدین

Published: -نومبر 10, 2022
Author: 
Original URL..."
2022\11\20250618_115012_اردو میں نسائی صحافت_ حقانی القاسمی.txt,سیاست,politics,"Title: اردو میں نسائی صحافت: حقانی القاسمی

Published: -نومبر 04, 2022
Author: 
Original URL: https:..."
2022\11\20250618_115012_تحریک آزادی اور اردو فکشن_ مسرت.txt,سیاست,politics,"Title: تحریک آزادی اور اردو فکشن: مسرت

Published: -نومبر 09, 2022
Author: 
Original URL: https://nc..."
2022\11\20250618_115012_منٹو کے تعلق سے بدلتے نظریات_ محمد نہال افروز.txt,سیاست,politics,"Title: منٹو کے تعلق سے بدلتے نظریات: محمد نہال افروز

Published: -نومبر 07, 2022
Author: 
Original U..."
2022\11\20250618_115017_اردو ادب میں سنسکرت ادب کے تراجم_ عادل احسان.txt,سیاست,politics,"Title: اردو ادب میں سنسکرت ادب کے تراجم: عادل احسان

Published: -نومبر 03, 2022
Author: 
Original UR..."
2022\11\20250618_115017_سیوان میں اردو ادب کا ارتقائی سفر_ارشاد احمد.txt,سیاست,politics,"Title: سیوان میں اردو ادب کا ارتقائی سفر:ارشاد احمد

Published: -نومبر 02, 2022
Author: 
Original UR..."
2022\11\20250618_115020_تنویر احمد علوی بحیثیت شاعر_ عمران احمد.txt,سیاست,politics,"Title: تنویر احمد علوی بحیثیت شاعر: عمران احمد

Published: -نومبر 02, 2022
Author: 
Original URL: ht..."
2022\11\20250618_115020_علی گڑھ تحریک_ انجمن پنجاب اور جمالیات_ دانش کمال.txt,سیاست,politics,"Title: علی گڑھ تحریک، انجمن پنجاب اور جمالیات: دانش کمال

Published: -اکتوبر 29, 2022
Author: 
Origi..."
2022\11\20250618_115020_ہندی غزل کا بیباک شاعر دشینت کمار_ ایم اے کنول جعف.txt,سیاست,politics,"Title: ہندی غزل کا بیباک شاعر دشینت کمار: ایم اے کنول جعفری

Published: -نومبر 01, 2022
Author: 
Ori..."
2022\11\20250618_121415_مقدس دیوانگی کی مثال میرا بائی_ حقانی القاسمی.txt,سیاست,politics,"Title: مقدس دیوانگی کی مثال میرا بائی: حقانی القاسمی

Published: -نومبر 28, 2022
Author: 
Original U..."
2022\11\20250618_121415_نواب یوسف علی خاں ناظم کے شعری کمالات_ رضیہ پروین.txt,سیاست,politics,"Title: نواب یوسف علی خاں ناظم کے شعری کمالات: رضیہ پروین

Published: -نومبر 29, 2022
Author: 
Origin..."
